Timestamp,ID (HEX),Message Name,Data (HEX),Decoded Signals
1754858032.971532,0x8,Unknown,28C0E7B6413826E3,
1754858032.9970248,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858032.997066,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858032.9970853,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858033.0053074,0xA,Unknown,76677B03597B1E02,
1754858033.0538132,0x4AF,Unknown,1F,
1754858033.0577772,0x10,Unknown,29EA9A448A4A49E8,
1754858033.0730977,0x2F,Accelerator_Pedal_Operation,0000,"{""Accelerator_Position"": 0.0}"
1754858033.073157,0x1A,Brake_Operation_Indicator,0291,"{""Brake_Percentage"": 64.22175}"
1754858033.0731926,0x58,Steering_Wheel_Operation,038E,"{""Steering_Angle"": 39.9}"
1754858033.1453905,0xC,Unknown,A200372BD6465667,
1754858033.1977267,0x43,Engine_RPM_Speed,152B0073,"{""Engine_RPM"": 5419, ""Vehicle_Speed"": 115}"
1754858033.2034714,0x2F,Accelerator_Pedal_Operation,03DE,"{""Accelerator_Position"": 96.77250000000001}"
1754858033.2035315,0x1A,Brake_Operation_Indicator,02C2,"{""Brake_Percentage"": 69.0115}"
1754858033.2035663,0x58,Steering_Wheel_Operation,038B,"{""Steering_Angle"": 39.6}"
1754858033.2432344,0xB,Unknown,3EDDA7AEF965F16E,
1754858033.2838204,0xE,Unknown,BACCA0694FDCE3DC,
1754858033.3210566,0xA,Unknown,61D072448FA1886D,
1754858033.3211813,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858033.32122,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858033.321239,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858033.3268626,0x469,Unknown,D55EC812,
1754858033.3392067,0xD,Unknown,A6AEE7DAB145EAB9,
1754858033.3577955,0x1A0,Unknown,0000000000000001,
1754858033.3768342,0x4,Unknown,18BA6EA0AE3BE0CE,
1754858033.4229205,0x244,Unknown,1F40800000000000,
1754858033.4283922,0xC,Unknown,581FC9927ADF435E,
1754858033.4537592,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858033.5052052,0x0,Unknown,18F055A899DB02D9,
1754858033.5549421,0x0,Unknown,EE44AA6D9ADF11DE,
1754858033.576415,0x2F,Accelerator_Pedal_Operation,03B2,"{""Accelerator_Position"": 92.4715}"
1754858033.5764782,0x1A,Brake_Operation_Indicator,0292,"{""Brake_Percentage"": 64.3195}"
1754858033.5765133,0x58,Steering_Wheel_Operation,0321,"{""Steering_Angle"": 29.000000000000007}"
1754858033.6165729,0xC,Unknown,96C38BA20DABC77F,
1754858033.6166024,0x79D,Unknown,8B51,
1754858033.6450644,0x2F,Accelerator_Pedal_Operation,03B1,"{""Accelerator_Position"": 92.37375}"
1754858033.645132,0x1A,Brake_Operation_Indicator,027E,"{""Brake_Percentage"": 62.3645}"
1754858033.6451702,0x58,Steering_Wheel_Operation,0325,"{""Steering_Angle"": 29.4}"
1754858033.6907654,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858033.69082,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858033.6908498,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858033.6960433,0x10,Unknown,620B67CD871947FB,
1754858033.7383623,0x2F,Accelerator_Pedal_Operation,03A1,"{""Accelerator_Position"": 90.80975000000001}"
1754858033.7384331,0x1A,Brake_Operation_Indicator,0280,"{""Brake_Percentage"": 62.56}"
1754858033.73852,0x58,Steering_Wheel_Operation,034E,"{""Steering_Angle"": 33.50000000000001}"
1754858033.7402046,0xC,Unknown,D6B09A6287D42950,
1754858033.7937524,0x2F,Accelerator_Pedal_Operation,0389,"{""Accelerator_Position"": 88.46375}"
1754858033.7938237,0x1A,Brake_Operation_Indicator,0268,"{""Brake_Percentage"": 60.214}"
1754858033.7938616,0x58,Steering_Wheel_Operation,0327,"{""Steering_Angle"": 29.6}"
1754858033.8128738,0x9,Unknown,794A60398299138A,
1754858033.8435118,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858033.8435614,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858033.843586,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858033.894574,0xF,Unknown,4CA87849CCEBCC4C,
1754858033.9121332,0x4F0,Unknown,0F01000000000000,
1754858033.9205906,0x48C,Unknown,BF950079657BAD03,
1754858033.9452271,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858033.9885068,0x6,Unknown,76CFBE2F6FFBEC41,
1754858034.0324392,0x2F,Accelerator_Pedal_Operation,03B3,"{""Accelerator_Position"": 92.56925}"
1754858034.0325108,0x1A,Brake_Operation_Indicator,029C,"{""Brake_Percentage"": 65.297}"
1754858034.032548,0x58,Steering_Wheel_Operation,02CB,"{""Steering_Angle"": 20.4}"
1754858034.059374,0xD,Unknown,0BFEA1491B367FB7,
1754858034.0720377,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858034.0721102,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858034.072151,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858034.0946414,0x6F3,Unknown,B8CD9DCD68,
1754858034.1480224,0x8,Unknown,279748A7C01A9DF5,
1754858034.1741316,0x2F,Accelerator_Pedal_Operation,0380,"{""Accelerator_Position"": 87.584}"
1754858034.174182,0x1A,Brake_Operation_Indicator,028E,"{""Brake_Percentage"": 63.9285}"
1754858034.174201,0x58,Steering_Wheel_Operation,028A,"{""Steering_Angle"": 13.899999999999999}"
1754858034.193666,0xB,Unknown,B6DC23FE16BFB73B,
1754858034.2214506,0x4,Unknown,861FBAA6AFC2C352,
1754858034.2376244,0x244,Unknown,1F40800000000000,
1754858034.2816422,0x9,Unknown,9B53D6CCF3E3A5EF,
1754858034.329928,0x4,Unknown,93304A27C642A7F6,
1754858034.3780951,0x0,Unknown,D1CA02C266716EFD,
1754858034.3939993,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858034.4249961,0x244,Unknown,1F40800000000000,
1754858034.4426606,0xA,Unknown,1FC7008A88B4F783,
1754858034.480277,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858034.4867895,0x0,Unknown,A517D5F2517D12FC,
1754858034.5346708,0x28C,Unknown,F2DA,
1754858034.537784,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858034.5384567,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858034.5384781,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858034.5384943,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858034.5418553,0x6,Unknown,307BCACBD04CA06F,
1754858034.5867996,0x2F,Accelerator_Pedal_Operation,0361,"{""Accelerator_Position"": 84.55375000000001}"
1754858034.5868485,0x1A,Brake_Operation_Indicator,023D,"{""Brake_Percentage"": 56.01075}"
1754858034.5868685,0x58,Steering_Wheel_Operation,023B,"{""Steering_Angle"": 6.0}"
1754858034.5868843,0x5,Unknown,592A5566D840498D,
1754858034.6079516,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858034.6080036,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858034.6080267,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858034.6361759,0x6,Unknown,2C026C090F66065D,
1754858034.667174,0x1A0,Unknown,0000000000000001,
1754858034.6861713,0x2,Unknown,7D88B4C4097ECA10,
1754858034.7019107,0x2F,Accelerator_Pedal_Operation,038F,"{""Accelerator_Position"": 89.05025}"
1754858034.7019613,0x1A,Brake_Operation_Indicator,0296,"{""Brake_Percentage"": 64.7105}"
1754858034.7019804,0x58,Steering_Wheel_Operation,021B,"{""Steering_Angle"": 2.8000000000000043}"
1754858034.741856,0x10,Unknown,E1AB9C7A9DC75688,
1754858034.7785635,0xB,Unknown,46D72FE7005975B2,
1754858034.7808769,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858034.806073,0x8,Unknown,28A5E23CDDDFE7F2,
1754858034.8290741,0x4,Unknown,093B75EFA1945769,
1754858034.839152,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858034.8396857,0xC,Unknown,F5B28DACD3DC03B9,
1754858034.8631332,0xC,Unknown,9B1C190D48B1FA3E,
1754858034.8924665,0x5DB,Unknown,42FED995A73FBB,
1754858034.9035149,0x1A0,Unknown,0000000000000001,
1754858034.933465,0xD,Unknown,BC026B121BBD58C4,
1754858034.944957,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858034.94803,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858034.9480581,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858034.948078,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858034.953716,0x2,Unknown,2C26D3677DAA6CB3,
1754858035.0389078,0xA,Unknown,1BD9AF281FF014F6,
1754858035.0678394,0x4DF,Unknown,480195DFA47A45,
1754858035.1087537,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858035.1088045,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858035.1088254,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858035.1093187,0x9,Unknown,89ACFACB8AA776D3,
1754858035.128523,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858035.1312807,0x1A0,Unknown,0000000000000001,
1754858035.1396587,0xF,Unknown,7D419AB1F93EA5E0,
1754858035.1760361,0x2F,Accelerator_Pedal_Operation,0368,"{""Accelerator_Position"": 85.238}"
1754858035.176091,0x1A,Brake_Operation_Indicator,028B,"{""Brake_Percentage"": 63.63525}"
1754858035.1761115,0x58,Steering_Wheel_Operation,0195,"{""Steering_Angle"": -10.600000000000001}"
1754858035.1991148,0x5,Unknown,8DA08BC2896816EB,
1754858035.211136,0x2BC,Unknown,2496E3BF451A3119,
1754858035.2193873,0x8,Unknown,98FF5E78F983AEAD,
1754858035.2941377,0xC,Unknown,D9E037FFC48ABE6D,
1754858035.319984,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858035.320029,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858035.3200471,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858035.3776398,0xB,Unknown,F0F3F4A5C238094E,
1754858035.4215653,0x5,Unknown,8CBEEA00ADDF0AF2,
1754858035.4271374,0x2F,Accelerator_Pedal_Operation,036F,"{""Accelerator_Position"": 85.92225}"
1754858035.4271874,0x1A,Brake_Operation_Indicator,024B,"{""Brake_Percentage"": 57.37925}"
1754858035.427209,0x58,Steering_Wheel_Operation,019C,"{""Steering_Angle"": -9.899999999999999}"
1754858035.4744809,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858035.4884539,0x7,Unknown,9A4AE67A80BFF246,
1754858035.506163,0x1A0,Unknown,0000000000000001,
1754858035.511897,0xE,Unknown,7EF37410FE32ABE8,
1754858035.519211,0x4B7,Unknown,9908458CD0440F85,
1754858035.600058,0x3,Unknown,F022014006440358,
1754858035.6340475,0x2,Unknown,D9F826EEF0A12F95,
1754858035.6493282,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858035.6493783,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858035.649399,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858035.655836,0x6,Unknown,FC7433907636DAC9,
1754858035.6912966,0x8,Unknown,0A15412EE7B04CEC,
1754858035.762037,0x9,Unknown,23ECE3B696084659,
1754858035.7829921,0x2,Unknown,6A285A714352FD5B,
1754858035.7883685,0x6B5,Unknown,E00D15CCF712,
1754858035.7995174,0x2F,Accelerator_Pedal_Operation,0372,"{""Accelerator_Position"": 86.2155}"
1754858035.7995658,0x1A,Brake_Operation_Indicator,021B,"{""Brake_Percentage"": 52.68725}"
1754858035.7995853,0x58,Steering_Wheel_Operation,010F,"{""Steering_Angle"": -24.0}"
1754858035.8073483,0x4F0,Unknown,0F01000000000000,
1754858035.85408,0x34B,Unknown,3557,
1754858035.8588827,0x1,Unknown,E4E9246D86EE4293,
1754858035.895609,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858035.9201317,0x1,Unknown,26C7CCA31658EC8D,
1754858035.9970906,0x10,Unknown,28B6407D5068B79C,
1754858036.0328279,0x8,Unknown,AF2F3976FE4F4B57,
1754858036.0868032,0x484,Unknown,,
1754858036.094538,0xC,Unknown,7B92282C84234065,
1754858036.106247,0x2F,Accelerator_Pedal_Operation,039C,"{""Accelerator_Position"": 90.321}"
1754858036.1062927,0x1A,Brake_Operation_Indicator,0223,"{""Brake_Percentage"": 53.46925}"
1754858036.1063113,0x58,Steering_Wheel_Operation,0147,"{""Steering_Angle"": -18.4}"
1754858036.1131616,0x4,Unknown,966F3849BB6225C0,
1754858036.1162896,0x1A0,Unknown,0000000000000001,
1754858036.1340387,0x3,Unknown,ED5BCDEFFCFE3C83,
1754858036.1388078,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858036.138843,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858036.1388695,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858036.160395,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858036.1984935,0x6,Unknown,2C4345F712E8C17A,
1754858036.209004,0xB,Unknown,04F41D40CF84ECDF,
1754858036.2187867,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858036.2188227,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858036.2188468,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858036.298829,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858036.301711,0x9,Unknown,879E4D08F3244134,
1754858036.3857782,0x9,Unknown,DE7B7CDD5D2ABD02,
1754858036.4160511,0x4D4,Unknown,EB,
1754858036.4266963,0x10,Unknown,CA3CCCCC9ADBB1CA,
1754858036.519486,0x5,Unknown,DB8D543D1F8E6A70,
1754858036.5561388,0x8,Unknown,57148B90A6D2CE89,
1754858036.562506,0x2F,Accelerator_Pedal_Operation,037D,"{""Accelerator_Position"": 87.29075}"
1754858036.5625544,0x1A,Brake_Operation_Indicator,01F3,"{""Brake_Percentage"": 48.77725}"
1754858036.5625746,0x58,Steering_Wheel_Operation,015E,"{""Steering_Angle"": -16.1}"
1754858036.5668252,0x3,Unknown,FCCA622735515FD5,
1754858036.569633,0x244,Unknown,1F40800000000000,
1754858036.5838249,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858036.6049976,0xE,Unknown,7BD520C8466C4869,
1754858036.653011,0x3,Unknown,3A2196E433BB6FB5,
1754858036.659647,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858036.6596968,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858036.6597161,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858036.7196295,0x4F0,Unknown,0F01000000000000,
1754858036.7398255,0x0,Unknown,86B6F8DBD2AC793B,
1754858036.7556286,0xD,Unknown,AF051EFB6217198F,
1754858036.761292,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858036.7613428,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858036.7613652,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858036.8103669,0x373,Unknown,,
1754858036.820251,0xF,Unknown,02FCE5B68A27615B,
1754858036.874694,0x9,Unknown,71E8843896794AE5,
1754858036.922048,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858036.9223151,0xA,Unknown,270D5C00F29E4C1F,
1754858036.924998,0x2F,Accelerator_Pedal_Operation,034D,"{""Accelerator_Position"": 82.59875000000001}"
1754858036.925074,0x1A,Brake_Operation_Indicator,020F,"{""Brake_Percentage"": 51.514250000000004}"
1754858036.9251144,0x58,Steering_Wheel_Operation,01B3,"{""Steering_Angle"": -7.600000000000001}"
1754858036.9437573,0x5,Unknown,EE7AF72DC50B0DE8,
1754858036.9674695,0x4,Unknown,D0EF45CAE1BDD84A,
1754858036.9917855,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858037.0078702,0xF,Unknown,219F9CC6E4776725,
1754858037.0303774,0x0,Unknown,4D613B6AC0429227,
1754858037.0686042,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858037.0686636,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858037.0686853,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858037.0711312,0x727,Unknown,13,
1754858037.071926,0xB,Unknown,7E5A61DBF27D29AC,
1754858037.151185,0x1,Unknown,7FBF0152D5A1341C,
1754858037.1632397,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858037.1633003,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858037.1633306,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858037.176829,0x244,Unknown,1F40800000000000,
1754858037.1880016,0xD,Unknown,C5C7C7AC6C5EA805,
1754858037.2423677,0x2F,Accelerator_Pedal_Operation,0368,"{""Accelerator_Position"": 85.238}"
1754858037.2424345,0x1A,Brake_Operation_Indicator,020C,"{""Brake_Percentage"": 51.221000000000004}"
1754858037.24247,0x58,Steering_Wheel_Operation,0151,"{""Steering_Angle"": -17.4}"
1754858037.2744727,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858037.2786198,0x7,Unknown,348DA337A5C1E84A,
1754858037.3239932,0x10,Unknown,508CD02DC2C90D18,
1754858037.3690176,0x6,Unknown,306B13FB5BA1E80B,
1754858037.4063692,0xD,Unknown,2FAE7A07ED3B830F,
1754858037.4253883,0x3,Unknown,06215A587091608E,
1754858037.5059211,0x3,Unknown,31D16F28E12C722A,
1754858037.5066934,0x2F,Accelerator_Pedal_Operation,034E,"{""Accelerator_Position"": 82.6965}"
1754858037.5068054,0x1A,Brake_Operation_Indicator,01EB,"{""Brake_Percentage"": 47.99525}"
1754858037.5068486,0x58,Steering_Wheel_Operation,01B7,"{""Steering_Angle"": -7.199999999999996}"
1754858037.5088239,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858037.5126116,0x37E,Unknown,E9F6,
1754858037.572917,0x244,Unknown,1F40800000000000,
1754858037.5738142,0x10,Unknown,D57AAA1F056E3265,
1754858037.6322856,0x2F,Accelerator_Pedal_Operation,031E,"{""Accelerator_Position"": 78.00450000000001}"
1754858037.6323586,0x1A,Brake_Operation_Indicator,0192,"{""Brake_Percentage"": 39.295500000000004}"
1754858037.6324024,0x58,Steering_Wheel_Operation,016B,"{""Steering_Angle"": -14.799999999999997}"
1754858037.6334352,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858037.633466,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858037.6334827,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858037.6376154,0x8,Unknown,989B81810B3BE1E4,
1754858037.7335207,0xD,Unknown,50BB7B02EDE3BF41,
1754858037.7529044,0x71B,Unknown,1E3D587D,
1754858037.7749255,0x244,Unknown,1F40800000000000,
1754858037.7796423,0x2F,Accelerator_Pedal_Operation,02F7,"{""Accelerator_Position"": 74.19225}"
1754858037.779713,0x1A,Brake_Operation_Indicator,01D7,"{""Brake_Percentage"": 46.04025}"
1754858037.7797682,0x58,Steering_Wheel_Operation,010A,"{""Steering_Angle"": -24.5}"
1754858037.7911472,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858037.7911959,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858037.791214,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858037.814082,0xA,Unknown,F1F83EDBDFEC8ADF,
1754858037.8766758,0x10,Unknown,7614F41379EFE3B1,
1754858037.8808126,0x8D,Turn_Signal_Indicator,00,"{""Hazard_Active"": 0, ""Right_Turn_Active"": 0, ""Left_Turn_Active"": 0}"
1754858037.880861,0xA2,Horn_Operation,00,"{""Horn_Active"": 0}"
1754858037.8808794,0x290,Door_Status,0001,"{""Rear_Right_Door_Open"": 0, ""Rear_Left_Door_Open"": 0, ""Passenger_Door_Open"": 0, ""Driver_Door_Open"": 0, ""All_Doors_Locked"": 1}"
1754858037.9290662,0x43,Engine_RPM_Speed,17700082,"{""Engine_RPM"": 6000, ""Vehicle_Speed"": 130}"
1754858037.970369,0xA,Unknown,95D38B042BFB20E8,
1754858038.0118837,0x7,Unknown,EB4A44A12CC5F099,
1754858038.0525765,0xD,Unknown,B9824F32A3116F79,
1754858038.0979233,0x2,Unknown,F9AD6A9459584419,
1754858038.1059966,0x41A,Unknown,BA668AC98601,
1754858038.1342654,0x5,Unknown,DB9A9FECBBE1F7DD,
1754858038.2167513,0x2,Unknown,2156A8A09BEAD9E4,
